word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
লোককে,22,54,0.21401,0.0,1.10701
বকুল,145,265,0.27584,0.03093,1.10699
শনি,32,50,0.23418,0.0101,1.10699
পোয়াতি,28,39,0.21391,0.0,1.10696
অকাল,23,20,0.2139,0.0,1.10695
পাকিস্তানী,37,26,0.21391,0.0,1.10695
প্রতীক,145,206,0.23406,0.0101,1.10693
ভাগ্যক্রমে,38,36,0.21387,0.0,1.10693
একটুখানি,371,411,0.25465,0.02041,1.10691
আঁট,63,60,0.25462,0.02041,1.1069
আস্ফালন,69,42,0.21378,0.0,1.10689
পাচা,66,166,0.23395,0.0101,1.10688
বাবুজী,63,59,0.2339,0.0101,1.10685
বইখানা,79,27,0.21369,0.0,1.10684
বাঁচানো,73,134,0.29701,0.04167,1.10684
আজান,36,46,0.25445,0.02041,1.10682
খাপ্পা,32,146,0.23378,0.0101,1.10679
তুবড়ি,35,25,0.21359,0.0,1.10679
জাপানী,69,42,0.23375,0.0101,1.10677
সংলাপ,31,126,0.25435,0.02041,1.10677
ছদ্মবেশ,182,233,0.23371,0.0101,1.10676
বরা,26,72,0.23362,0.0101,1.10671
ক্লাব,324,567,0.34105,0.06383,1.1067
স্বদেশ,92,126,0.23361,0.0101,1.1067
জাহাজে,299,335,0.31865,0.05263,1.10669
সুবালা,363,57,0.21336,0.0,1.10668
বক্সীর,24,28,0.21333,0.0,1.10666
বিচারে,118,119,0.21331,0.0,1.10666
ঘাঁটাঘাঁ,37,77,0.2133,0.0,1.10665
যাত্রীর,42,54,0.2335,0.0101,1.10665
কানুন,22,65,0.21325,0.0,1.10662
ছড়ায়,54,95,0.23344,0.0101,1.10662
টিটকিরি,23,47,0.23344,0.0101,1.10662
অসুবিধা,339,668,0.27508,0.03093,1.10661
আহ্লাদে,50,43,0.23341,0.0101,1.10661
ভর্তি,373,742,0.27506,0.03093,1.1066
তিনমাস,23,74,0.23338,0.0101,1.10659
অধিক,1081,1190,0.275,0.03093,1.10657
বুড়োটে,24,29,0.23331,0.0101,1.10656
অপবিত্র,24,51,0.21308,0.0,1.10654
জেল,738,487,0.31826,0.05263,1.1065
মুক্তোর,49,193,0.31827,0.05263,1.1065
ওয়ার্ডে,34,26,0.21299,0.0,1.10649
ফেঁসে,32,81,0.23317,0.0101,1.10648
সমান,561,909,0.34062,0.06383,1.10648
আনত,48,83,0.23312,0.0101,1.10646
উপদেশ,275,255,0.23307,0.0101,1.10643
বেআইনি,82,104,0.23301,0.0101,1.1064
অবলম্বন,283,267,0.25354,0.02041,1.10636
মোহর,133,332,0.31798,0.05263,1.10636
শুঁ,35,28,0.21267,0.0,1.10634
কামে,38,27,0.2125,0.0,1.10625
ফুরিয়,27,43,0.2125,0.0,1.10625
স্পেশালিস্ট,25,40,0.21247,0.0,1.10623
চাহিয়া,949,29,0.29578,0.04167,1.10622
সনে,176,25,0.21243,0.0,1.10621
কাটিয়া,294,25,0.27421,0.03093,1.10618
ভাড়াটে,89,291,0.2742,0.03093,1.10617
নিস্তেজ,81,81,0.23252,0.0101,1.10616
প্রফেস,65,44,0.21233,0.0,1.10616
আরোহী,59,67,0.25311,0.02041,1.10615
কারিগর,81,69,0.23247,0.0101,1.10614
বাপ,1850,1865,0.27409,0.03093,1.10612
রাখুন,94,216,0.23244,0.0101,1.10612
মিটল,24,34,0.23243,0.0101,1.10611
পুষ্ট,87,23,0.25302,0.02041,1.1061
হাঁটছিল,37,136,0.23239,0.0101,1.10609
চালাত,24,52,0.21213,0.0,1.10607
ছুঁড়ি,64,30,0.25296,0.02041,1.10607
তাল,512,585,0.27395,0.03093,1.10604
বাসি,197,148,0.29542,0.04167,1.10604
পরিশ্রান্ত,27,46,0.21201,0.0,1.10601
বাপি,27,85,0.212,0.0,1.106
ফেললো,52,208,0.23219,0.0101,1.10599
ঐতিহাসিক,191,454,0.23215,0.0101,1.10597
মহীতোষকে,28,31,0.21195,0.0,1.10597
সুভাষবাবু,25,28,0.21194,0.0,1.10597
ছোটক,36,79,0.21192,0.0,1.10596
সম্বোধন,151,190,0.23211,0.0101,1.10596
নিরাপদে,66,126,0.25271,0.02041,1.10595
যুগ,758,703,0.36243,0.07527,1.10594
ধোঁকা,71,53,0.25268,0.02041,1.10593
আদর্শ,591,319,0.29518,0.04167,1.10592
উদ,200,169,0.25257,0.02041,1.10588
খতিয়ে,20,44,0.21171,0.0,1.10586
সেইদিকে,115,81,0.25241,0.02041,1.1058
নেমেছেন,24,32,0.21149,0.0,1.10574
ভুলো,106,94,0.27334,0.03093,1.10574
শত্রু,481,495,0.31675,0.05263,1.10574
যাওয়ায়,120,355,0.25228,0.02041,1.10573
সাচ্চা,46,33,0.21144,0.0,1.10572
সূর্যকান্ত,23,49,0.21144,0.0,1.10572
পৌঁছিয়ে,25,36,0.23162,0.0101,1.10571
সুভাষ,83,87,0.23162,0.0101,1.10571
হাকিম,172,96,0.23162,0.0101,1.10571
দেখতেদেখতে,24,203,0.27325,0.03093,1.1057
রাজহাঁস,27,45,0.2315,0.0101,1.10565
তোলো,39,48,0.21127,0.0,1.10564
বুঝব,158,293,0.29462,0.04167,1.10564
জড়িত,168,226,0.21125,0.0,1.10562
পৈত,40,70,0.2731,0.03093,1.10562
সাজায়,25,33,0.2112,0.0,1.1056
গোয়ালা,20,26,0.21118,0.0,1.10559
হারমোনিয়ম,30,31,0.21118,0.0,1.10559
উভয়ে,141,95,0.2111,0.0,1.10555
কারাগারে,100,33,0.21106,0.0,1.10553
চাপান,67,26,0.21104,0.0,1.10552
আত্মবিশ্বাস,70,140,0.25182,0.02041,1.1055
দাম্পত্য,65,54,0.21098,0.0,1.10549
আখের,34,27,0.23116,0.0101,1.10548
বেশীক্ষণ,47,52,0.21097,0.0,1.10548
বিলাসিতা,20,58,0.21093,0.0,1.10547
করবো,302,511,0.29425,0.04167,1.10546
ফাস,31,70,0.2311,0.0101,1.10545
একজোট,28,20,0.21086,0.0,1.10543
হেতু,97,109,0.23106,0.0101,1.10543
আফ্রিকা,26,142,0.29417,0.04167,1.10542
কোটে,26,22,0.21084,0.0,1.10542
নামে,1528,2953,0.3161,0.05263,1.10542
মহেশ,35,62,0.23104,0.0101,1.10542
মাইনর,21,30,0.21085,0.0,1.10542
রামনাম,20,28,0.21082,0.0,1.10541
শিকার,140,209,0.25159,0.02041,1.10539
সা,63,57,0.25157,0.02041,1.10538
খুঁটিনাটি,70,94,0.23094,0.0101,1.10537
বানিয়,58,94,0.23092,0.0101,1.10536
বিলাত,44,35,0.21071,0.0,1.10536
গুপ্তধন,54,302,0.29404,0.04167,1.10535
যেকেউ,29,69,0.25151,0.02041,1.10535
কক্ষনো,101,180,0.23086,0.0101,1.10533
দুলালী,27,22,0.21065,0.0,1.10532
কল্যাণে,53,73,0.2106,0.0,1.1053
মদ্যপান,47,167,0.2308,0.0101,1.1053
রাধাকান্ত,24,31,0.21058,0.0,1.10529
ছেড়েছেন,26,31,0.21056,0.0,1.10528
তাড়াহুড়ো,60,162,0.25137,0.02041,1.10528
বাবাজির,32,23,0.21053,0.0,1.10527
মাঝির,53,40,0.23074,0.0101,1.10527
বংশীর,138,31,0.21051,0.0,1.10526
সবুর,75,55,0.23067,0.0101,1.10523
আঁ,268,389,0.25123,0.02041,1.10521
কাঞ্চনজঙ্ঘা,22,64,0.21043,0.0,1.10521
নেং,62,97,0.23062,0.0101,1.10521
বেঁধেছিল,32,41,0.21042,0.0,1.10521
বারোয়ারি,29,27,0.21038,0.0,1.10519
সান্ধ্য,22,30,0.21039,0.0,1.10519
টিকিটে,21,31,0.21035,0.0,1.10518
নাচানাচি,20,44,0.23053,0.0101,1.10517
ব্যবহার,109,113,0.23054,0.0101,1.10517
বিরক্তিকর,30,83,0.23051,0.0101,1.10515
কুমড়ো,41,78,0.27208,0.03093,1.10511
রামকৃষ্ণ,32,77,0.23041,0.0101,1.1051
রিকশ,38,116,0.27205,0.03093,1.1051
খাটিয়ে,51,77,0.27203,0.03093,1.10509
গরীব,148,124,0.25099,0.02041,1.10508
মরিয়া,185,268,0.25094,0.02041,1.10506
করাইয়া,68,34,0.27193,0.03093,1.10504
কখানা,39,49,0.2302,0.0101,1.105
জল্পনা,40,20,0.20995,0.0,1.10498
ঝোঁক,175,224,0.2933,0.04167,1.10498
স্খলিত,28,22,0.23015,0.0101,1.10497
পরিচিত,709,1012,0.31509,0.05263,1.10491
সৌরভী,24,35,0.20978,0.0,1.10489
পাত্তর,27,25,0.20972,0.0,1.10486
বুঝলে,381,773,0.29303,0.04167,1.10485
মারধর,35,74,0.2299,0.0101,1.10485
চূর্ণ,46,53,0.25048,0.02041,1.10483
ভাবা,261,647,0.29299,0.04167,1.10483
হাসিহাসি,37,109,0.22985,0.0101,1.10482
কতটুকু,184,256,0.25043,0.02041,1.10481
দয়া,509,872,0.29295,0.04167,1.10481
তুললো,39,66,0.22977,0.0101,1.10478
দেখছো,39,44,0.20948,0.0,1.10474
নরহরি,74,75,0.20948,0.0,1.10474
বললেনএ,40,80,0.27133,0.03093,1.10474
বেচা,175,390,0.29274,0.04167,1.1047
ডাকো,49,161,0.25019,0.02041,1.10469
নিমিত্ত,30,62,0.20938,0.0,1.10469
বাঃ,343,932,0.25019,0.02041,1.10469
বাগা,29,39,0.20937,0.0,1.10468
বিদ্রোহী,75,124,0.25016,0.02041,1.10467
পলাইয়া,27,22,0.20915,0.0,1.10457
দুটোয়,26,95,0.24992,0.02041,1.10455
মেম্ব,63,120,0.22927,0.0101,1.10453
শিক্ষা,559,586,0.29239,0.04167,1.10453
ফিরিয়া,1069,34,0.31428,0.05263,1.10451
সাজপোশাক,34,53,0.27085,0.03093,1.1045
রাইফেলের,23,191,0.29229,0.04167,1.10448
হাতী,33,51,0.20897,0.0,1.10448
বাঙালী,247,244,0.3142,0.05263,1.10447
ওখান,139,332,0.24972,0.02041,1.10445
তুলত,44,46,0.20889,0.0,1.10445
বাছাধন,33,57,0.20883,0.0,1.10442
পইড়া,20,44,0.24961,0.02041,1.1044
গিন্নী,117,42,0.22897,0.0101,1.10438
কারুর,530,1129,0.31401,0.05263,1.10437
সেলের,58,31,0.22894,0.0101,1.10437
হাতাহাতি,40,49,0.22887,0.0101,1.10434
আগন্তুক,331,246,0.27052,0.03093,1.10433
ব্রিটিশ,150,425,0.27049,0.03093,1.10432
বেরিয়েছেন,43,109,0.2288,0.0101,1.1043
দাঙ্গ,46,37,0.27044,0.03093,1.10429
দুমিনিট,42,95,0.20858,0.0,1.10429
টনটনে,22,34,0.20855,0.0,1.10428
ছোটবউ,34,67,0.20849,0.0,1.10425
বুঝেছিল,91,66,0.2085,0.0,1.10425
পাগলাটে,22,32,0.22868,0.0101,1.10424
ঝরঝরে,51,71,0.22861,0.0101,1.10421
পুরোহিত,68,138,0.22861,0.0101,1.1042
পৌঁছনোর,24,61,0.22859,0.0101,1.10419
কুরুক্ষেত্র,49,111,0.24915,0.02041,1.10417
পালটে,127,508,0.31348,0.05263,1.10411
অনশন,52,28,0.20816,0.0,1.10408
ছোটে,100,133,0.24899,0.02041,1.10408
পড়াশোনা,48,202,0.24897,0.02041,1.10408
ঝামেল,22,64,0.20808,0.0,1.10404
মহিষ,88,50,0.26993,0.03093,1.10404
শিক,456,748,0.31335,0.05263,1.10404
ভজুয়া,21,40,0.20805,0.0,1.10403
লিস্ট,30,124,0.22825,0.0101,1.10403
হাসব,70,151,0.22823,0.0101,1.10402
তাকাবে,39,70,0.20799,0.0,1.10399
সমঝে,31,26,0.20798,0.0,1.10399
সাজি,20,26,0.20798,0.0,1.10399
সুন্দরবনে,35,49,0.20794,0.0,1.10397
খাঁড়া,23,53,0.20788,0.0,1.10394
জংলা,55,33,0.22806,0.0101,1.10393
দৌড়াদৌড়ি,22,41,0.20785,0.0,1.10393
রতি,38,20,0.20783,0.0,1.10392
নির্বিবাদে,41,37,0.20783,0.0,1.10391
গতরাত্র,29,20,0.228,0.0101,1.1039
লাফালাফি,32,63,0.22795,0.0101,1.10387
চুক,115,191,0.26958,0.03093,1.10386
ধলা,24,23,0.20773,0.0,1.10386
বারীন,116,178,0.22793,0.0101,1.10386
ডায়াল,21,188,0.29103,0.04167,1.10385
মশাইয়,72,170,0.24851,0.02041,1.10385
মুড়ে,89,278,0.2485,0.02041,1.10384
অশেষ,71,93,0.22785,0.0101,1.10382
সিদ্ধি,124,72,0.20763,0.0,1.10381
আজগুবি,101,123,0.22779,0.0101,1.10379
নিরূপণ,40,24,0.20758,0.0,1.10379
আমাগো,62,238,0.33516,0.06383,1.10375
প্রলাপ,56,83,0.20751,0.0,1.10375
নাকিন্তু,49,45,0.20748,0.0,1.10374
ইত্যাদির,67,120,0.24818,0.02041,1.10368
নাকো,36,32,0.24815,0.02041,1.10367
ডাগর,62,29,0.22752,0.0101,1.10366
ঘটিয়ে,50,82,0.22741,0.0101,1.10361
বরবাদ,43,70,0.24803,0.02041,1.10361
অবত,58,69,0.2072,0.0,1.1036
গির্জ,48,143,0.26891,0.03093,1.10353
চোঙা,25,35,0.20706,0.0,1.10353
অভিনেত্রী,64,68,0.24783,0.02041,1.10351
শুভঙ্কর,66,50,0.20701,0.0,1.10351
শিকারী,71,106,0.2478,0.02041,1.10349
তুচ্,349,295,0.29021,0.04167,1.10344
পুরুষমানুষ,87,210,0.22706,0.0101,1.10343
মান্য,39,65,0.22702,0.0101,1.10341
মাট,136,176,0.24762,0.02041,1.1034
ব্যাবসা,40,254,0.26861,0.03093,1.10338
কায়স্থ,76,55,0.20671,0.0,1.10336
মোটামু,326,712,0.26852,0.03093,1.10333
সাহায্যে,426,528,0.26848,0.03093,1.10331
ঠ্যাং,136,248,0.24742,0.02041,1.1033
রানী,164,129,0.28991,0.04167,1.10329
বাবু,1719,2455,0.35705,0.07527,1.10325
বৈরাগ্য,77,79,0.2266,0.0101,1.1032
ঝামেলায়,23,146,0.26823,0.03093,1.10319
মুখটায়,24,45,0.20638,0.0,1.10319
রাজধানীর,24,43,0.22653,0.0101,1.10316
শিয়াল,30,53,0.22652,0.0101,1.10316
কোনরূপ,41,47,0.22649,0.0101,1.10315
পাকিস্তানি,24,55,0.20628,0.0,1.10314
একাধিক,107,165,0.24708,0.02041,1.10313
খোয়া,84,122,0.24705,0.02041,1.10312
পতিত,83,137,0.26807,0.03093,1.10311
কাছারি,34,82,0.22638,0.0101,1.10309
সেবন,44,39,0.22636,0.0101,1.10308
মারধোর,30,47,0.22634,0.0101,1.10307
স্বরূপ,255,139,0.26798,0.03093,1.10306
বারু,38,103,0.26796,0.03093,1.10305
অকালে,51,61,0.2469,0.02041,1.10304
চাষী,117,163,0.31125,0.05263,1.103
গণনা,86,76,0.20597,0.0,1.10298
কুরে,30,56,0.24675,0.02041,1.10297
গুম,180,226,0.24675,0.02041,1.10296
বঁড়শি,29,41,0.22611,0.0101,1.10295
নিকটবর্তী,80,79,0.20583,0.0,1.10292
সেখানক,196,315,0.26768,0.03093,1.10291
খাবারদাবার,27,115,0.24662,0.02041,1.1029
নতজানু,60,38,0.2058,0.0,1.1029
পরেশের,20,20,0.20574,0.0,1.10287
সাগ্রহে,81,84,0.22592,0.0101,1.10286
পঞ্চান্ন,56,46,0.28903,0.04167,1.10285
মিলিয়ে,893,1399,0.24646,0.02041,1.10282
অরণ্যে,64,99,0.22582,0.0101,1.10281
গাদা,120,189,0.33329,0.06383,1.10281
রিহার্সাল,82,52,0.22582,0.0101,1.10281
পেশা,92,149,0.22579,0.0101,1.1028
কৃপায়,54,99,0.20552,0.0,1.10276
মোকাবিলা,24,94,0.20552,0.0,1.10276
হারায়,96,74,0.22573,0.0101,1.10276
ছেলেখেলা,29,39,0.2055,0.0,1.10275
জনসাধারণ,126,106,0.24631,0.02041,1.10275
যদিবা,32,20,0.20541,0.0,1.10271
লৌকিক,84,48,0.22563,0.0101,1.10271
নানাভাবে,77,90,0.2462,0.02041,1.10269
বেঁধ,101,101,0.31064,0.05263,1.10269
উপেনদা,33,23,0.20537,0.0,1.10268
বিপরীত,186,261,0.26718,0.03093,1.10266
ভেবেছিলুম,71,139,0.22551,0.0101,1.10265
রাজকর্মচারী,23,42,0.20529,0.0,1.10265
আফশোস,33,32,0.20528,0.0,1.10264
শুধুমাত্র,82,179,0.26709,0.03093,1.10262
রাজদরবারে,29,26,0.2052,0.0,1.1026
সংসারে,664,560,0.24601,0.02041,1.1026
বিমুখ,46,39,0.20518,0.0,1.10259
দেখোনি,37,49,0.20514,0.0,1.10257
প্রতিক্রিয়া,107,376,0.24591,0.02041,1.10255
যতীন,167,45,0.28838,0.04167,1.10252
মাপে,28,49,0.20502,0.0,1.10251
কথাতে,66,115,0.24572,0.02041,1.10245
লাগিয়েছিল,20,27,0.20485,0.0,1.10243
ভেলা,34,91,0.22502,0.0101,1.10241
রিলিফ,23,87,0.26668,0.03093,1.10241
আবিষ্কার,91,128,0.24562,0.02041,1.1024
শিক্ষক,94,238,0.26666,0.03093,1.1024
দরাজ,68,52,0.22495,0.0101,1.10238
পাঁচখানা,27,48,0.22493,0.0101,1.10236
নিকটে,240,218,0.22491,0.0101,1.10235
দফায়,22,40,0.24547,0.02041,1.10232
বিকিয়ে,22,36,0.20461,0.0,1.1023
কুৎসিত,197,261,0.26641,0.03093,1.10228
ভাবছি,274,519,0.24537,0.02041,1.10227
স্যাকর,23,42,0.22472,0.0101,1.10226
চাইলেই,54,133,0.2247,0.0101,1.10225
বিহার,80,81,0.2247,0.0101,1.10225
বিবেকের,59,73,0.22463,0.0101,1.10221
সমস্যা,414,1136,0.26627,0.03093,1.10221
মার্কা,29,86,0.26626,0.03093,1.1022
জিনিস,759,1580,0.28772,0.04167,1.10219
জার্মানির,42,78,0.22457,0.0101,1.10218
পেপ,22,144,0.28768,0.04167,1.10217
সামারভিল,37,73,0.22453,0.0101,1.10217
লয়ে,92,38,0.22448,0.0101,1.10214
অনেকখানি,459,688,0.24508,0.02041,1.10213
ততক্ষণে,620,1032,0.26612,0.03093,1.10213
শরিক,50,55,0.22445,0.0101,1.10212
বিজয়ী,50,39,0.20416,0.0,1.10208
নারাজ,57,53,0.20413,0.0,1.10207
আকাল,31,46,0.20412,0.0,1.10206
পাহাড়ী,44,53,0.24494,0.02041,1.10206
বিভক্ত,72,110,0.20412,0.0,1.10206
পদাঘাত,23,41,0.20408,0.0,1.10204
রাতদিন,86,51,0.22428,0.0101,1.10204
ছেলেবেলার,87,160,0.26592,0.03093,1.10203
ঘোর,493,739,0.35453,0.07527,1.102
প্রাথমিক,61,116,0.22415,0.0101,1.10198
প্রত্যাশায়,58,39,0.22412,0.0101,1.10196
ইয়ার্ড,33,22,0.22406,0.0101,1.10193
অম্লান,69,49,0.22395,0.0101,1.10187
পয়দা,31,34,0.20374,0.0,1.10187
জেলখ,59,50,0.20367,0.0,1.10184
বেদী,28,25,0.20368,0.0,1.10184
ঘুড়ির,34,57,0.20366,0.0,1.10183
জাঁকজমক,21,28,0.20366,0.0,1.10183
তাগো,31,59,0.24448,0.02041,1.10183
পত্রপাঠ,27,29,0.20358,0.0,1.10179
অজ্ঞাত,213,159,0.24435,0.02041,1.10177
পশ্চাৎ,33,24,0.22371,0.0101,1.10175
সেকেণ্ড,81,172,0.26534,0.03093,1.10174
দাঁড়,607,1016,0.30872,0.05263,1.10173
ইলিয়াস,33,22,0.20343,0.0,1.10171
মুখোশ,116,181,0.24415,0.02041,1.10167
আপনাকে,80,161,0.20328,0.0,1.10164
হিন্দুর,193,92,0.26511,0.03093,1.10163
কীস,601,962,0.24399,0.02041,1.10159
পায়খানা,29,44,0.20317,0.0,1.10159
সভাপতির,25,21,0.20317,0.0,1.10159
দাঁড়াত,38,47,0.22335,0.0101,1.10157
ইতস্ততঃ,23,69,0.22333,0.0101,1.10156
স্বাধীনতা,396,368,0.30839,0.05263,1.10156
এধরন,30,129,0.22323,0.0101,1.10151
ওদিকক,24,29,0.20302,0.0,1.10151
দেখেন,307,464,0.26484,0.03093,1.10149
ইংরেজির,21,38,0.20294,0.0,1.10147
এতসব,23,82,0.22315,0.0101,1.10147
অনেকদূর,40,61,0.24375,0.02041,1.10146
খুনখারাপি,20,70,0.20288,0.0,1.10144
জেত,31,71,0.20287,0.0,1.10143
দেখেছিলুম,41,87,0.20287,0.0,1.10143
সীমায়,63,55,0.22304,0.0101,1.10142
সভাপতি,142,125,0.24361,0.02041,1.1014
একরাশ,230,192,0.22297,0.0101,1.10139
আপাতত,395,580,0.26462,0.03093,1.10138
চর্চা,150,108,0.20274,0.0,1.10137
পাকড়ে,41,35,0.20274,0.0,1.10137
পুলিশবাহিনী,21,36,0.2027,0.0,1.10135
গোবর্ধন,20,27,0.20268,0.0,1.10134
দিলীপ,37,89,0.22284,0.0101,1.10132
তলোয়ারটা,43,26,0.20256,0.0,1.10128
অভিশপ্ত,82,65,0.20255,0.0,1.10127
নাবলে,29,29,0.20247,0.0,1.10124
পরিধান,37,34,0.22269,0.0101,1.10124
ইংল্যান্ড,63,83,0.22267,0.0101,1.10123
হই,929,864,0.33007,0.06383,1.10121
জবাবে,141,199,0.26426,0.03093,1.1012
সমিতির,40,111,0.24317,0.02041,1.10118
এদিকক,33,51,0.22251,0.0101,1.10116
খুদ,39,22,0.20231,0.0,1.10115
করাত,53,77,0.26414,0.03093,1.10114
টুনু,26,128,0.22232,0.0101,1.10106
মনপ্রাণ,29,41,0.20213,0.0,1.10106
দুর্বলত,41,43,0.20209,0.0,1.10105
ঠাকুরপো,74,118,0.22227,0.0101,1.10103
অধিকারীর,32,25,0.20204,0.0,1.10102
রসিকত,42,28,0.20205,0.0,1.10102
আদেশ,488,449,0.28535,0.04167,1.10101
খোরাক,58,60,0.22218,0.0101,1.10099
তিনজন,546,1242,0.30724,0.05263,1.10099
শিখর,38,29,0.20193,0.0,1.10096
একত্র,118,92,0.24271,0.02041,1.10095
হাল,393,647,0.3071,0.05263,1.10092
তাজ্জব,157,250,0.2018,0.0,1.1009
পক্ষী,39,49,0.20173,0.0,1.10087
তৃষ্ণার্ত,30,38,0.20172,0.0,1.10086
গো,936,1447,0.32933,0.06383,1.10084
বসতে,53,186,0.26353,0.03093,1.10084
নামহীন,28,21,0.20161,0.0,1.10081
চাপড়া,27,31,0.2015,0.0,1.10075
ঠাকুরম,21,22,0.20142,0.0,1.10071
আজন্ম,49,37,0.24219,0.02041,1.10068
আনতে,28,51,0.22157,0.0101,1.10068
যেদিন,621,675,0.28468,0.04167,1.10067
টিপ,255,563,0.28463,0.04167,1.10065
গুলিটা,38,87,0.2421,0.02041,1.10064
নির্ভয়ে,85,58,0.22146,0.0101,1.10063
সহজে,964,1394,0.26305,0.03093,1.1006
সুখ্যাতি,25,28,0.20116,0.0,1.10058
জটা,139,94,0.30641,0.05263,1.10057
ফ্রান্সে,22,61,0.22134,0.0101,1.10057
রাজ,66,209,0.22132,0.0101,1.10056
শীঘ্র,269,108,0.22131,0.0101,1.10056
অন্তর্ধান,63,51,0.2011,0.0,1.10055
গোয়,25,24,0.2011,0.0,1.10055
অসাধ্য,132,79,0.24188,0.02041,1.10053
অসুস্থত,33,59,0.20107,0.0,1.10053
কাটত,27,41,0.2212,0.0101,1.1005
মেকআপ,79,148,0.20098,0.0,1.10049
যেক,21,33,0.20095,0.0,1.10047
স্টেটমেন্ট,41,39,0.22104,0.0101,1.10042
খনি,102,99,0.221,0.0101,1.1004
চাতালে,20,94,0.22098,0.0101,1.10039
পরকাল,28,74,0.22099,0.0101,1.10039
রেজাল্ট,27,192,0.26258,0.03093,1.10036
হাসিঠাট্,32,65,0.22091,0.0101,1.10035
কালাচাঁদ,88,33,0.20066,0.0,1.10033
নাইবা,32,29,0.22085,0.0101,1.10032
ওড়,28,69,0.2207,0.0101,1.10025
নদীতীরে,21,72,0.20046,0.0,1.10023
চামচিক,30,22,0.20037,0.0,1.10018
ফুর্তির,36,56,0.20034,0.0,1.10017
কেতাব,49,59,0.26217,0.03093,1.10016
খিস্তি,46,74,0.22053,0.0101,1.10016
কেন্দ্র,197,256,0.26216,0.03093,1.10015
বিচার,99,77,0.24112,0.02041,1.10015
ফোয়,20,48,0.20025,0.0,1.10013
বললেনআমি,31,54,0.2001,0.0,1.10005
মনস্থির,67,88,0.26185,0.03093,1.1
গ্রাম্য,101,112,0.28325,0.04167,1.09996
মেডেল,44,101,0.24074,0.02041,1.09996
সূত্রপাত,57,113,0.19991,0.0,1.09996
ক্লার্ক,31,69,0.24072,0.02041,1.09995
মুখোপাধ্যায়,44,181,0.28321,0.04167,1.09994
বৃটিশ,31,31,0.22007,0.0101,1.09993
জালা,34,56,0.22004,0.0101,1.09992
কোনক্রমে,32,37,0.19977,0.0,1.09988
চিনবে,52,89,0.21995,0.0101,1.09988
নির্বাসন,28,46,0.19973,0.0,1.09987
শাড়ী,32,25,0.21992,0.0101,1.09986
দোকানদার,25,50,0.19969,0.0,1.09985
পোস্,45,105,0.26155,0.03093,1.09985
এইবারে,54,24,0.19958,0.0,1.09979
বিদেশিনী,21,20,0.19953,0.0,1.09977
দাঁড়ানো,96,432,0.26138,0.03093,1.09976
অনভ্যস্ত,25,38,0.2197,0.0101,1.09975
ওইটুকু,64,85,0.24032,0.02041,1.09975
স্ত্রীর,562,849,0.26136,0.03093,1.09975
ঘরোয়া,96,68,0.19945,0.0,1.09973
ঠেল,118,157,0.26132,0.03093,1.09973
মেলল,21,54,0.21963,0.0101,1.09971
উপমা,57,94,0.21961,0.0101,1.0997
নাদু,30,28,0.19939,0.0,1.0997
বাণী,375,179,0.2402,0.02041,1.09969
রোগীর,113,100,0.26121,0.03093,1.09968
বাজান,23,34,0.19934,0.0,1.09967
হাঁটাচলা,38,72,0.21955,0.0101,1.09967
পাহাড়ি,120,283,0.24014,0.02041,1.09966
অভাবে,290,304,0.26111,0.03093,1.09963
ধ্যান,152,147,0.21945,0.0101,1.09963
মুক্তো,54,73,0.19925,0.0,1.09962
ফাইভ,21,174,0.32689,0.06383,1.09961
যৎসামান্য,29,59,0.21942,0.0101,1.09961
জন্মান্তর,28,25,0.19917,0.0,1.09959
রাজনীতি,296,255,0.30443,0.05263,1.09958
আমোদ,42,58,0.19915,0.0,1.09957
আগেভাগে,30,76,0.19906,0.0,1.09953
তুলব,92,104,0.23984,0.02041,1.09951
পোড়ানো,44,36,0.19899,0.0,1.0995
মুখুজ্যে,58,45,0.21921,0.0101,1.0995
শামুক,32,56,0.19894,0.0,1.09947
আদিনাথ,20,33,0.19889,0.0,1.09944
মাখামাখি,57,165,0.26074,0.03093,1.09944
গণ্ডগোল,242,443,0.28218,0.04167,1.09942
প্রবাদ,145,52,0.23961,0.02041,1.0994
পরীর,28,60,0.21899,0.0101,1.09939
মৌন,64,30,0.19875,0.0,1.09938
চুলোয়,82,67,0.19872,0.0,1.09936
হাঙ্গর,20,40,0.19869,0.0,1.09934
স্টেটের,26,26,0.19867,0.0,1.09933
প্যাট,29,40,0.19864,0.0,1.09932
হইলেই,46,45,0.23944,0.02041,1.09931
আষাঢ়ে,24,23,0.1986,0.0,1.0993
উৎসাহে,104,161,0.26041,0.03093,1.09928
আধাআধি,31,52,0.21873,0.0101,1.09927
কামিজ,102,63,0.26036,0.03093,1.09925
মজবুত,114,242,0.26034,0.03093,1.09924
ভাগ্নে,66,106,0.2603,0.03093,1.09922
সংসারটা,37,62,0.23926,0.02041,1.09922
মাঝেমাঝে,101,1180,0.32603,0.06383,1.09919
জিতে,21,25,0.19832,0.0,1.09916
পরাজিত,157,182,0.23913,0.02041,1.09916
আহ্লাদ,30,44,0.21838,0.0101,1.09909
ব্যতিক্রম,136,250,0.21839,0.0101,1.09909
আকর্ষণে,73,47,0.21833,0.0101,1.09906
দিনকতক,21,40,0.19811,0.0,1.09906
ছানাবড়া,44,82,0.19809,0.0,1.09905
