word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
পবিত্রতা,23,63,0.18772,0.0,1.09386
অবিকৃত,23,25,0.1877,0.0,1.09385
গিয়াছ,236,35,0.24956,0.03093,1.09385
নাট্য,22,29,0.18758,0.0,1.09379
নবাগত,43,29,0.18756,0.0,1.09378
শাস,62,40,0.22838,0.02041,1.09378
দৈব,65,62,0.18751,0.0,1.09376
সংস্কৃতি,106,344,0.22834,0.02041,1.09376
হারালে,52,48,0.22834,0.02041,1.09376
এতসব,82,123,0.22832,0.02041,1.09375
সবকিছু,994,1661,0.29277,0.05263,1.09375
আবিষ্কার,128,151,0.22828,0.02041,1.09373
নির্ণয়,82,105,0.20767,0.0101,1.09373
বাস্তবে,91,247,0.24933,0.03093,1.09373
অসম্ভব,1676,2096,0.3151,0.06383,1.09372
আলোচন,169,201,0.20764,0.0101,1.09372
গালভ,21,23,0.18743,0.0,1.09372
চেঁচায়,69,51,0.22825,0.02041,1.09372
কিস্যু,34,56,0.1874,0.0,1.0937
কু,78,99,0.31507,0.06383,1.0937
বুঁদ,26,25,0.1874,0.0,1.0937
আনুষ্ঠানিক,36,88,0.20757,0.0101,1.09369
জনার্দন,161,38,0.20759,0.0101,1.09369
বেরুনো,71,66,0.22819,0.02041,1.09369
গাঁয়ে,216,473,0.24915,0.03093,1.09365
ঘণ্টাধ্বনি,23,21,0.20751,0.0101,1.09365
বোকামি,193,208,0.24915,0.03093,1.09365
দেখনি,44,48,0.18726,0.0,1.09363
পঞ্চায়েতের,38,26,0.20746,0.0101,1.09363
যোগসূত্র,58,69,0.22807,0.02041,1.09363
অর্ধ,50,26,0.20744,0.0101,1.09362
একটামাত্র,22,51,0.18722,0.0,1.09361
ভক্তির,133,54,0.18722,0.0,1.09361
বিশৃঙ্খলা,29,89,0.20741,0.0101,1.0936
হেসেহেসে,20,26,0.1872,0.0,1.0936
কমোড,21,46,0.22798,0.02041,1.09358
মাইক্রোফিল্ম,35,56,0.20735,0.0101,1.09358
বইমেলা,23,22,0.1871,0.0,1.09355
ছোরা,62,147,0.24893,0.03093,1.09354
নিত্যনতুন,23,40,0.18709,0.0,1.09354
মাঝনদী,21,36,0.18705,0.0,1.09352
কোয়ার্টজ,28,56,0.20722,0.0101,1.09351
আনন্দিত,103,357,0.31461,0.06383,1.09348
চাঁদনি,57,55,0.24881,0.03093,1.09348
বিজনেসের,26,36,0.18696,0.0,1.09348
ভ্রমণে,43,54,0.18696,0.0,1.09348
বইখাতা,28,71,0.18686,0.0,1.09343
সময়টায়,121,218,0.24871,0.03093,1.09343
হকি,21,74,0.27019,0.04167,1.09343
গল্পে,219,212,0.22764,0.02041,1.09341
কোর্টে,140,227,0.29199,0.05263,1.09337
যৌথ,53,135,0.24857,0.03093,1.09336
হেড,243,443,0.29198,0.05263,1.09336
ক্যাকটাস,59,47,0.27002,0.04167,1.09334
লেখালেখির,21,42,0.18669,0.0,1.09334
তোয়াজ,52,38,0.20682,0.0101,1.09331
বিরুদ্ধে,902,1667,0.31427,0.06383,1.09331
বিদ্যা,173,265,0.31425,0.06383,1.09329
অন্যথা,38,20,0.18654,0.0,1.09327
রাই,67,51,0.22736,0.02041,1.09327
পাওয়ায়,49,68,0.22733,0.02041,1.09326
সেলুনে,38,59,0.18653,0.0,1.09326
বিশ্বাসে,76,106,0.2067,0.0101,1.09325
প্রীত,30,54,0.20668,0.0101,1.09324
উগ্র,113,161,0.26979,0.04167,1.09323
ঋজুকাকা,45,75,0.20667,0.0101,1.09323
গজা,32,30,0.20666,0.0101,1.09323
ঢুলু,30,34,0.24832,0.03093,1.09323
রহি,26,61,0.22726,0.02041,1.09322
লাগায়,156,182,0.22726,0.02041,1.09322
করেছিলুম,167,164,0.22724,0.02041,1.09321
পালস,43,41,0.22722,0.02041,1.0932
আচ্,32,35,0.18638,0.0,1.09319
পর্তুগিজ,45,57,0.22718,0.02041,1.09318
প্রেরণা,93,91,0.20655,0.0101,1.09318
চক্ষুলজ্জা,30,36,0.18629,0.0,1.09315
দুর্ভাবনা,49,60,0.18631,0.0,1.09315
প্রশংসায়,55,62,0.22711,0.02041,1.09314
বনমালী,113,171,0.22707,0.02041,1.09313
বর্ষাকাল,43,61,0.24811,0.03093,1.09313
আততায়ীর,33,28,0.18622,0.0,1.09311
দেখেটেখে,27,33,0.20639,0.0101,1.0931
জীবিত,330,410,0.24803,0.03093,1.09309
আরোগ্য,33,59,0.20636,0.0101,1.09308
ইত্যাদির,120,170,0.26944,0.04167,1.09305
কড়া,843,1083,0.22682,0.02041,1.093
দাড়িয়ে,50,204,0.24779,0.03093,1.09297
কালক্রমে,61,28,0.20601,0.0101,1.09291
ব্ৰাহ্মণ,223,125,0.26915,0.04167,1.09291
ফ্রেশ,30,90,0.20601,0.0101,1.0929
জেদ,235,302,0.24763,0.03093,1.09289
সৈন্যবাহিনীর,27,23,0.18577,0.0,1.09289
পৌঁছয়,72,67,0.26909,0.04167,1.09288
মডেলের,36,68,0.20596,0.0101,1.09288
বটকেষ্ট,28,31,0.18574,0.0,1.09287
বিলেতি,27,34,0.22655,0.02041,1.09287
বেমক্কা,33,22,0.18568,0.0,1.09284
অথরি,20,28,0.18566,0.0,1.09283
গোলকধাঁধা,36,20,0.20582,0.0101,1.09281
ধরেধরে,29,39,0.18557,0.0,1.09279
জনশ্রুতি,52,37,0.18556,0.0,1.09278
ক্লু,40,49,0.18552,0.0,1.09276
ছাড়েননি,27,39,0.1855,0.0,1.09275
ফিরত,67,64,0.22629,0.02041,1.09274
মন্ত্রীর,84,155,0.24733,0.03093,1.09274
ধাবিত,42,34,0.18547,0.0,1.09273
কাজিয়া,24,35,0.20564,0.0101,1.09272
পুরুষে,93,267,0.26877,0.04167,1.09272
ব্যাটাছেল,41,40,0.20564,0.0101,1.09272
খুঁজছ,92,148,0.20556,0.0101,1.09268
খুনোখুনি,52,100,0.24718,0.03093,1.09266
উঠানে,31,106,0.2261,0.02041,1.09264
নিমেষ,231,291,0.29054,0.05263,1.09264
অনিয়মিত,20,34,0.18524,0.0,1.09262
তারে,181,376,0.2905,0.05263,1.09262
নাদেখ,28,23,0.20538,0.0101,1.09259
মধুর,425,468,0.29044,0.05263,1.09259
গগনবাবুর,24,33,0.18516,0.0,1.09258
এরকমভাবে,86,62,0.20532,0.0101,1.09256
ভাইঝি,32,40,0.22594,0.02041,1.09256
অজগর,47,74,0.29036,0.05263,1.09255
চিন্তাভাবনা,118,266,0.24693,0.03093,1.09254
সংস্থা,41,197,0.18509,0.0,1.09254
মুখরোচক,20,34,0.20527,0.0101,1.09253
কুলোয়,26,26,0.18504,0.0,1.09252
এরইমধ্যে,26,27,0.18497,0.0,1.09248
তোত,21,20,0.18495,0.0,1.09247
মুণ্ডা,29,26,0.18494,0.0,1.09247
সাধুর,164,132,0.2468,0.03093,1.09247
দিদিম,95,46,0.22572,0.02041,1.09245
বাড়তি,232,435,0.29016,0.05263,1.09245
ভালভাবে,169,223,0.26823,0.04167,1.09245
ইদুর,24,52,0.26822,0.04167,1.09244
একবাক্যে,42,22,0.18489,0.0,1.09244
কাসেমের,25,32,0.20507,0.0101,1.09243
রেসের,98,53,0.2682,0.04167,1.09243
অসতর্ক,35,39,0.18479,0.0,1.0924
প্রফেশনাল,32,93,0.205,0.0101,1.0924
রানীর,31,72,0.26811,0.04167,1.09239
স্বয়ংক্রিয়,95,230,0.20498,0.0101,1.09239
সামঞ্জস্য,89,59,0.18475,0.0,1.09237
ঝেটিয়ে,35,36,0.20485,0.0101,1.09233
টিটকিরি,47,47,0.22547,0.02041,1.09233
ফেরিওয়ালা,26,26,0.20486,0.0101,1.09233
অন্তঃপুরে,39,74,0.20484,0.0101,1.09232
এক্সট্,37,54,0.22544,0.02041,1.09231
তদ্দিন,46,32,0.22544,0.02041,1.09231
প্রযোজক,38,57,0.2048,0.0101,1.0923
সেবন,39,45,0.18461,0.0,1.0923
কার্ট,22,20,0.20479,0.0101,1.09229
পড়ছিলো,21,23,0.18449,0.0,1.09225
যোগেনের,24,29,0.24635,0.03093,1.09225
আদ্যিকাল,49,39,0.20466,0.0101,1.09223
রেডিও,34,29,0.18444,0.0,1.09222
খানিকবাদে,41,22,0.18442,0.0,1.09221
আন্দোলন,418,772,0.3583,0.08696,1.0922
অযোগ্য,66,126,0.2252,0.02041,1.09219
সুড়সুড়,57,54,0.20457,0.0101,1.09218
রিলিজ,47,72,0.24619,0.03093,1.09217
অর্ধেক,578,763,0.31198,0.06383,1.09216
সন্দিহান,24,47,0.18425,0.0,1.09213
দূষিত,40,119,0.20442,0.0101,1.09211
আনানো,47,52,0.22502,0.02041,1.0921
ছিটেফোঁ,60,48,0.22499,0.02041,1.09209
মধ্যযুগে,39,23,0.18417,0.0,1.09209
আকৃষ্ট,166,209,0.20436,0.0101,1.09208
ওয়ার্নিং,35,37,0.18417,0.0,1.09208
টিয়,30,77,0.26748,0.04167,1.09207
প্রজাতির,108,151,0.22495,0.02041,1.09207
বিশ্ববিখ্যাত,54,56,0.22494,0.02041,1.09206
কল্পিত,25,82,0.2043,0.0101,1.09205
রেড,133,181,0.28934,0.05263,1.09204
বিজ্ঞানী,372,700,0.26739,0.04167,1.09203
ভাইপোকে,40,29,0.18406,0.0,1.09203
সাধ্যি,77,74,0.20427,0.0101,1.09203
নর্মাল,44,46,0.18402,0.0,1.09201
রবোটে,24,30,0.184,0.0,1.092
থামবে,87,109,0.24583,0.03093,1.09199
চতুষ্কোণ,29,80,0.22478,0.02041,1.09198
জেঠু,34,35,0.18397,0.0,1.09198
সংসর্গে,26,21,0.18387,0.0,1.09194
সেলের,31,44,0.20409,0.0101,1.09194
দূরেদূরে,37,26,0.18386,0.0,1.09193
সিক,48,71,0.22467,0.02041,1.09193
তাঁরা,113,139,0.20405,0.0101,1.09192
টিপিক্যাল,25,27,0.18382,0.0,1.09191
লুই,31,36,0.18379,0.0,1.09189
সাতসাত,22,20,0.18379,0.0,1.09189
বিদেশ,648,866,0.28897,0.05263,1.09185
ভাসুর,23,46,0.2245,0.02041,1.09184
হেভি,99,131,0.24554,0.03093,1.09184
পরিস্ক,42,42,0.20387,0.0101,1.09183
সাঁওতাল,76,78,0.24547,0.03093,1.09181
পরিত্যাগ,219,147,0.22439,0.02041,1.09179
স্টেডি,31,27,0.20378,0.0101,1.09179
কম্পাউন্ডে,21,28,0.18354,0.0,1.09177
বইবে,30,35,0.18355,0.0,1.09177
বুঝুক,28,47,0.22436,0.02041,1.09177
কৌশল,242,334,0.28879,0.05263,1.09176
সামলায়,27,38,0.20372,0.0101,1.09176
মুভমেন্ট,38,32,0.1835,0.0,1.09175
রুগ্ন,45,52,0.26682,0.04167,1.09175
প্রস্তুতি,123,358,0.22428,0.02041,1.09173
হিত,93,29,0.24532,0.03093,1.09173
সেবা,364,638,0.31106,0.06383,1.0917
লোনা,22,23,0.20358,0.0101,1.09169
কুসংস্কার,27,27,0.22416,0.02041,1.09167
রেসকোর্স,43,22,0.20354,0.0101,1.09167
শ্রীরামকৃষ্ণ,42,89,0.20354,0.0101,1.09167
চলিয়ে,37,21,0.18333,0.0,1.09166
আল্ল,68,175,0.24513,0.03093,1.09164
চালনা,33,49,0.20349,0.0101,1.09164
পাল্কি,28,21,0.2241,0.02041,1.09164
পড়িসনি,23,24,0.18323,0.0,1.09162
ওয়ার্ড,44,95,0.24505,0.03093,1.0916
সারির,90,97,0.24503,0.03093,1.09159
রাশিয়,93,61,0.24501,0.03093,1.09158
ঠাকুম,107,139,0.245,0.03093,1.09157
সিঙ্গাপুরে,23,25,0.18314,0.0,1.09157
লোডশেডিং,126,95,0.20322,0.0101,1.09151
দেহাতি,46,54,0.22382,0.02041,1.0915
অতশত,45,41,0.20319,0.0101,1.09149
ইচ্ছে,93,88,0.22379,0.02041,1.09149
মূখ,28,33,0.18297,0.0,1.09148
জি,588,1743,0.38074,0.0989,1.09147
অম্লান,49,32,0.22371,0.02041,1.09145
উল্লিখিত,156,31,0.18291,0.0,1.09145
বাগে,88,87,0.20311,0.0101,1.09145
চেম্ব,60,180,0.24474,0.03093,1.09144
মোটা,1443,1934,0.26622,0.04167,1.09144
ওইদিকে,24,30,0.18286,0.0,1.09143
ছাড়ব,225,282,0.2662,0.04167,1.09143
মিলল,68,62,0.20307,0.0101,1.09143
যথাসময়ে,158,151,0.20306,0.0101,1.09143
শতাংশ,25,72,0.20298,0.0101,1.09139
প্রবিষ্ট,32,39,0.20291,0.0101,1.09136
হ্যান্ডশেক,32,49,0.18271,0.0,1.09136
ছদ্মবেশী,31,52,0.20289,0.0101,1.09134
বিস্মৃত,74,66,0.20285,0.0101,1.09133
রূপে,179,303,0.22342,0.02041,1.0913
সৈনিক,197,438,0.33313,0.07527,1.0913
উৎসাহী,118,209,0.22336,0.02041,1.09127
চাকু,64,123,0.22332,0.02041,1.09125
পরবর্তীকালে,109,135,0.1825,0.0,1.09125
রেলস্টেশন,21,59,0.2233,0.02041,1.09124
পণ্ডিতেরা,38,22,0.18247,0.0,1.09123
লেক,249,350,0.28772,0.05263,1.09123
প্রভুর,56,124,0.2443,0.03093,1.09122
পোড়,71,109,0.26575,0.04167,1.09121
মাতাল,513,497,0.28767,0.05263,1.09121
প্ৰস্তুত,53,25,0.1824,0.0,1.0912
আইটেম,37,106,0.20259,0.0101,1.09119
চাইলেই,133,176,0.24418,0.03093,1.09116
বার্নিশ,26,30,0.20252,0.0101,1.09116
জমানোর,23,25,0.20251,0.0101,1.09115
গয়া,44,57,0.20245,0.0101,1.09113
অতুলনীয়,33,42,0.18223,0.0,1.09111
চিত্ত,109,174,0.30988,0.06383,1.09111
মতোন,33,60,0.22304,0.02041,1.09111
এড়িয়ে,555,715,0.2655,0.04167,1.09109
স্লিপিং,53,53,0.18218,0.0,1.09109
ব্ৰহ্মা,85,23,0.18215,0.0,1.09107
সরেস,47,36,0.20232,0.0101,1.09106
স্যাম্পল,24,22,0.18209,0.0,1.09104
আনিস,92,72,0.22287,0.02041,1.09103
দুচারটে,218,327,0.2654,0.04167,1.09103
সম্ভাবনায়,26,21,0.18206,0.0,1.09103
সর্বশক্তিমান,22,50,0.18204,0.0,1.09102
আফসোস,140,197,0.26534,0.04167,1.091
বেরোনো,84,103,0.24386,0.03093,1.091
শামিল,29,32,0.18199,0.0,1.091
নামমাত্র,51,43,0.18195,0.0,1.09097
টুরে,23,25,0.18187,0.0,1.09094
দাগা,41,33,0.22269,0.02041,1.09094
বুড়িয়ে,34,44,0.18185,0.0,1.09092
সিভিল,49,77,0.22267,0.02041,1.09092
অন্দরমহল,46,97,0.22264,0.02041,1.09091
মামী,21,110,0.24365,0.03093,1.0909
একশেষ,33,31,0.18178,0.0,1.09089
ছাট,58,44,0.22257,0.02041,1.09088
টানেল,24,89,0.22255,0.02041,1.09087
সারানো,27,42,0.20193,0.0101,1.09086
মাগ,27,35,0.2019,0.0101,1.09085
শ্রেণী,71,309,0.24353,0.03093,1.09084
ছেড়েছিল,32,27,0.18166,0.0,1.09083
পরিতৃপ্ত,45,73,0.18166,0.0,1.09083
কেমুন,20,54,0.20185,0.0101,1.09082
পেচ্ছাপ,52,58,0.22245,0.02041,1.09082
মাড়োয়ারি,48,29,0.20184,0.0101,1.09082
স্টোরি,56,122,0.22244,0.02041,1.09081
সুরক্ষিত,58,57,0.2018,0.0101,1.0908
উচ্ছেদ,66,62,0.2224,0.02041,1.09079
নাঃ,401,567,0.26491,0.04167,1.09079
স্বাধীনভাবে,45,93,0.2224,0.02041,1.09079
সুখদুঃখ,125,136,0.2434,0.03093,1.09077
ছেদ,28,33,0.20172,0.0101,1.09076
দূতাবাসে,28,26,0.1815,0.0,1.09075
বাঁচত,25,33,0.18151,0.0,1.09075
বেরোতে,47,77,0.24335,0.03093,1.09075
সন্ত্রাসবাদী,25,23,0.1815,0.0,1.09075
আটলান্টিক,36,84,0.22229,0.02041,1.09073
করিয়েছি,41,82,0.22226,0.02041,1.09072
পরি,129,179,0.30905,0.06383,1.09069
ব্রিট,21,34,0.20157,0.0101,1.09068
কার্যকলাপ,45,67,0.18132,0.0,1.09066
নেমেছেন,32,29,0.18131,0.0,1.09066
হেঁয়ালির,35,22,0.20153,0.0101,1.09066
লাভ,2919,3745,0.28657,0.05263,1.09065
কর্মী,179,361,0.2646,0.04167,1.09063
বিদেশি,443,836,0.35518,0.08696,1.09063
কুলির,39,21,0.18125,0.0,1.09062
কেন্দ্রীভূত,23,64,0.20145,0.0101,1.09062
মেরামত,114,137,0.26457,0.04167,1.09062
দুভা,38,31,0.18118,0.0,1.09059
হচ্ছিল,2383,2468,0.26452,0.04167,1.09059
আলিঙ্গনে,29,64,0.22198,0.02041,1.09058
গ্রাহ্য,271,302,0.22197,0.02041,1.09058
মিনিটখানেক,72,40,0.18108,0.0,1.09054
বন্ধনে,23,53,0.20126,0.0101,1.09053
রাজ্যপাল,48,28,0.18104,0.0,1.09052
দুঃসময়ে,36,59,0.18102,0.0,1.09051
ফ্যাশন,21,50,0.2012,0.0101,1.0905
দম্পতি,75,174,0.28624,0.05263,1.09049
লঘু,96,159,0.2218,0.02041,1.09049
কামন,47,72,0.22179,0.02041,1.09048
ফুরোয়,24,44,0.20112,0.0101,1.09046
সততা,38,85,0.18092,0.0,1.09046
তরবারি,46,70,0.28617,0.05263,1.09045
পরিসরে,23,64,0.20111,0.0101,1.09045
সমূহ,49,45,0.20109,0.0101,1.09045
ভোম,23,27,0.20109,0.0101,1.09044
ট্রা,153,172,0.22168,0.02041,1.09043
ঝাঁঝ,114,155,0.2427,0.03093,1.09042
গুলী,86,96,0.24267,0.03093,1.09041
পাত্র,597,670,0.24267,0.03093,1.09041
জন্মান্তর,25,45,0.201,0.0101,1.0904
নামানোর,38,46,0.2216,0.02041,1.09039
ফাস,70,80,0.20098,0.0101,1.09039
ভূমিষ্ঠ,28,28,0.18078,0.0,1.09039
নায়িক,80,100,0.24262,0.03093,1.09038
মানবজাতির,22,73,0.18075,0.0,1.09038
ঝোলে,39,54,0.20089,0.0101,1.09034
ভিলা,79,76,0.22147,0.02041,1.09033
অনেকব,407,533,0.30828,0.06383,1.09031
ভদ্দরলোক,60,57,0.24245,0.03093,1.0903
সেটুকু,134,170,0.26394,0.04167,1.0903
খাসা,88,59,0.24244,0.03093,1.09029
চেষ্টাতে,45,42,0.20078,0.0101,1.09029
বন্ধুত্ব,373,508,0.28585,0.05263,1.09029
অনিশ্চিত,108,220,0.22132,0.02041,1.09025
ডাব,80,203,0.28575,0.05263,1.09025
কড়াকড়ি,76,58,0.20068,0.0101,1.09024
চক্ষুস্থির,46,30,0.18049,0.0,1.09024
পাগ,70,118,0.22129,0.02041,1.09024
নেহাত,493,357,0.3081,0.06383,1.09022
ক্যান্স,42,66,0.26373,0.04167,1.0902
ছেলেবেলার,160,158,0.26373,0.04167,1.0902
স্থানীয়,329,477,0.26373,0.04167,1.0902
জমলে,22,26,0.20058,0.0101,1.09019
অ্যানালিসিস,26,24,0.1803,0.0,1.09015
ক্ষণকাল,60,39,0.22113,0.02041,1.09015
পিসি,219,372,0.33079,0.07527,1.09013
বিলুপ্ত,124,76,0.22108,0.02041,1.09013
চাননি,103,142,0.22105,0.02041,1.09012
বহুদূর,116,116,0.24207,0.03093,1.09011
শিলিগুড়ির,54,77,0.24208,0.03093,1.09011
জীবন্ত,235,471,0.28546,0.05263,1.0901
ভালব,228,400,0.30785,0.06383,1.0901
উধা,489,501,0.26351,0.04167,1.09009
নিকেশ,42,68,0.221,0.02041,1.09009
দাদা,2764,3009,0.30781,0.06383,1.09007
ভূতপ্রেতের,32,63,0.20033,0.0101,1.09006
চোখকান,43,54,0.18011,0.0,1.09005
তুলনাহীন,22,27,0.1801,0.0,1.09005
দুর্লভ,211,242,0.26344,0.04167,1.09005
বুজলে,26,56,0.20021,0.0101,1.09
মডিউল,62,164,0.24186,0.03093,1.09
ছোড়দি,98,63,0.2633,0.04167,1.08999
সত্তা,110,323,0.26329,0.04167,1.08998
খুঁজবে,42,88,0.20014,0.0101,1.08997
চালাচ্,37,45,0.20013,0.0101,1.08997
এক্ষেত্রে,164,180,0.20008,0.0101,1.08994
বলাব,150,207,0.26322,0.04167,1.08994
ফ্যাক্টর,24,34,0.20006,0.0101,1.08993
বঙ্গদেশ,72,21,0.17986,0.0,1.08993
রাক্ষস,140,216,0.30753,0.06383,1.08993
বীর্য,27,36,0.20005,0.0101,1.08992
তেনারা,28,47,0.17981,0.0,1.0899
পাড়া,394,398,0.28507,0.05263,1.0899
সতর্কভাবে,34,47,0.17978,0.0,1.08989
স্মৃতির,193,202,0.26311,0.04167,1.08989
আরবি,46,106,0.24161,0.03093,1.08988
ভোলেনি,58,39,0.17975,0.0,1.08988
মানা,220,402,0.30742,0.06383,1.08988
ছড়ি,227,208,0.285,0.05263,1.08987
কিশোরকিশোরী,27,35,0.19992,0.0101,1.08986
ঘেরা,48,74,0.17973,0.0,1.08986
ভারতবাসী,26,23,0.17972,0.0,1.08986
দুর্যোগ,98,99,0.22051,0.02041,1.08985
নোটিশে,22,26,0.17964,0.0,1.08982
আত্মসমর্পণ,112,150,0.24147,0.03093,1.08981
বুঝিনি,100,101,0.19982,0.0101,1.08981
ছিদ্র,54,76,0.22041,0.02041,1.0898
দুকান,23,42,0.24143,0.03093,1.08979
রাউন্ড,62,85,0.19976,0.0101,1.08978
তাড়নায়,41,53,0.19974,0.0101,1.08977
বিদ্যালয়,91,181,0.24139,0.03093,1.08977
বাচ্চাকাচ্চা,39,126,0.26285,0.04167,1.08976
মামা,1241,2616,0.42669,0.1236,1.08975
যে…,52,42,0.19969,0.0101,1.08975
কোনওভাবে,54,92,0.22027,0.02041,1.08973
ছুতোর,28,35,0.19965,0.0101,1.08973
ভদ্রতা,147,229,0.24131,0.03093,1.08973
অবচেতন,58,121,0.2413,0.03093,1.08972
উপুর,27,28,0.22026,0.02041,1.08972
ইংরেজীতে,21,21,0.19961,0.0101,1.0897
এমনসময়,25,28,0.1794,0.0,1.0897
জানুক,64,68,0.17941,0.0,1.0897
প্রদক্ষিণ,29,28,0.17938,0.0,1.08969
সাফ,275,330,0.26268,0.04167,1.08967
অনুপ্রাণিত,34,63,0.17931,0.0,1.08966
ন্যায়,410,370,0.28458,0.05263,1.08966
বিনয়ে,27,24,0.19953,0.0101,1.08966
এগোয়,84,109,0.26261,0.04167,1.08964
নিক্ষিপ্ত,39,34,0.19948,0.0101,1.08964
বরাহ,24,43,0.19948,0.0101,1.08964
ভাণ্ডারে,23,27,0.17928,0.0,1.08964
হইতেছিল,32,39,0.19947,0.0101,1.08963
প্রতিষ্ঠা,211,453,0.26257,0.04167,1.08962
অবগাহন,23,27,0.19943,0.0101,1.08961
গেরো,45,26,0.17922,0.0,1.08961
নেতা,637,1094,0.37701,0.0989,1.08961
ভবিষ্য,262,425,0.28448,0.05263,1.08961
দাবিয়ে,26,27,0.17916,0.0,1.08958
ধীরেসুস্থে,97,133,0.19935,0.0101,1.08957
রোখ,46,48,0.21995,0.02041,1.08957
নানাপ্রক,25,24,0.19928,0.0101,1.08954
একি,276,120,0.28432,0.05263,1.08953
কাজকর্ম,508,762,0.26233,0.04167,1.0895
জবাফুল,44,26,0.1992,0.0101,1.0895
রেখা,437,631,0.28426,0.05263,1.0895
আসক্তি,51,57,0.17896,0.0,1.08948
লক্ষ্মী,337,420,0.2408,0.03093,1.08947
অন্যকিছু,34,48,0.19911,0.0101,1.08946
ট্রান্সমি,26,32,0.19909,0.0101,1.08944
দিবা,31,61,0.2197,0.02041,1.08944
হামাগুড়ি,179,246,0.24073,0.03093,1.08944
সমাদর,87,86,0.19906,0.0101,1.08943
অ্যাটাচি,61,64,0.24069,0.03093,1.08942
ওটাতে,28,26,0.17884,0.0,1.08942
বসন্তকাল,26,32,0.19901,0.0101,1.0894
ম্যানই,20,20,0.1788,0.0,1.0894
অনেকদূর,61,91,0.21959,0.02041,1.08939
ঠ্যাং,248,235,0.19895,0.0101,1.08938
রাজবাড়ি,244,361,0.28403,0.05263,1.08938
বাগা,39,28,0.17875,0.0,1.08937
লুকো,72,90,0.19889,0.0101,1.08934
শান্তস্বরে,20,27,0.17868,0.0,1.08934
খামোখা,121,122,0.2405,0.03093,1.08932
ঘানি,21,33,0.17863,0.0,1.08931
অম্লানবদনে,39,22,0.17858,0.0,1.08929
প্লেনের,269,174,0.26187,0.04167,1.08927
অস্ত্রশস্ত্র,78,150,0.21934,0.02041,1.08926
উদ্যমে,37,28,0.17853,0.0,1.08926
এক্সপ্লোসিভ,31,23,0.17852,0.0,1.08926
পুরাতন,353,123,0.28379,0.05263,1.08926
ওড়িশা,26,31,0.1987,0.0101,1.08925
কুহু,20,37,0.26176,0.04167,1.08921
চালান,357,387,0.24028,0.03093,1.08921
বন্দেমাতরম,30,44,0.21924,0.02041,1.08921
আঁচ,286,376,0.26172,0.04167,1.08919
খুঁজলে,53,78,0.19858,0.0101,1.08919
সম্পূর্ণরূপে,59,93,0.17837,0.0,1.08919
কর্মে,54,69,0.17833,0.0,1.08916
পেয়ো,45,83,0.17832,0.0,1.08916
ঋক,20,34,0.17827,0.0,1.08914
জমকালো,102,84,0.26162,0.04167,1.08914
সার্থক,241,197,0.26159,0.04167,1.08913
বাঁচালে,52,51,0.19843,0.0101,1.08911
সইয়ে,30,30,0.1782,0.0,1.0891
দাঙ্গ,37,41,0.219,0.02041,1.08909
পায়রা,36,37,0.21897,0.02041,1.08908
সজ্জিত,52,62,0.21898,0.02041,1.08908
ঝিলে,28,32,0.21895,0.02041,1.08907
মেকআপ,148,106,0.26147,0.04167,1.08907
প্রাক্তন,136,165,0.23998,0.03093,1.08906
সাট,32,32,0.19833,0.0101,1.08906
পালন,388,858,0.28337,0.05263,1.08905
মরেনি,94,84,0.19828,0.0101,1.08904
জাগবে,32,62,0.19826,0.0101,1.08903
কলিগ,64,75,0.21883,0.02041,1.08901
জেনেছিল,42,34,0.17797,0.0,1.08898
রাজত্বে,50,67,0.19816,0.0101,1.08898
বিলীন,54,75,0.19814,0.0101,1.08897
টানা,535,888,0.28319,0.05263,1.08896
বিলা,32,24,0.19812,0.0101,1.08896
প্রতিনিধি,168,287,0.26122,0.04167,1.08894
অবতরণ,38,48,0.17785,0.0,1.08893
পর্যাপ্ত,33,81,0.23972,0.03093,1.08893
মিশ,193,238,0.2186,0.02041,1.08889
স্মোক,23,26,0.17779,0.0,1.08889
বলতুম,45,37,0.21858,0.02041,1.08888
টুপু,123,55,0.26104,0.04167,1.08885
সৌভাগ্যক্রমে,32,25,0.17766,0.0,1.08883
অস্থায়ী,47,72,0.21846,0.02041,1.08882
ধ্যানস্থ,67,37,0.21846,0.02041,1.08882
ভাঁ,45,64,0.21844,0.02041,1.08881
পড়শি,20,28,0.17759,0.0,1.08879
ফার্ম,111,115,0.23943,0.03093,1.08879
রেষারেষি,36,65,0.19777,0.0101,1.08879
একটুএকটু,165,144,0.26089,0.04167,1.08878
কলসী,46,26,0.23936,0.03093,1.08875
পর্যবেক্ষণ,71,191,0.21827,0.02041,1.08873
কোনোকিছু,33,61,0.17744,0.0,1.08872
গোঁড়ামি,20,31,0.17742,0.0,1.08871
অতদূরে,26,22,0.17738,0.0,1.08869
অর্থনীতি,30,184,0.23924,0.03093,1.08869
চাপানো,74,62,0.26071,0.04167,1.08869
সেন্ট্রি,22,32,0.17736,0.0,1.08868
দুর্দশা,59,68,0.19754,0.0101,1.08867
প্রপিতামহ,53,42,0.19753,0.0101,1.08867
বিপক্ষ,31,38,0.19753,0.0101,1.08867
ক্রিশ্চান,20,44,0.1773,0.0,1.08865
আহাহা,33,35,0.19748,0.0101,1.08864
ল্যাণ্ড,36,61,0.23911,0.03093,1.08863
তোড়,34,48,0.21806,0.02041,1.08862
